genome1,genome2,pair_id,S16_Vsearch_status,FastANI_status,Mash_status,FastAAI_Jaccard_status
GCA_029024925.1,GCA_900447895.1,GCA_029024925.1__GCA_900447895.1,PASS,PASS,PASS,PASS
GCA_029024965.1,GCA_900458565.1,GCA_029024965.1__GCA_900458565.1,PASS,PASS,PASS,PASS
GCA_029027845.1,GCA_029537415.2,GCA_029027845.1__GCA_029537415.2,PASS,PASS,PASS,PASS
GCA_029027845.1,GCA_031316525.1,GCA_029027845.1__GCA_031316525.1,PASS,PASS,PASS,PASS
GCA_029027845.1,GCA_032681245.1,GCA_029027845.1__GCA_032681245.1,PASS,PASS,PASS,PASS
GCA_029027845.1,GCA_037414465.1,GCA_029027845.1__GCA_037414465.1,PASS,PASS,PASS,PASS
GCA_029027845.1,GCA_037914925.1,GCA_029027845.1__GCA_037914925.1,PASS,PASS,PASS,PASS
GCA_029027845.1,GCA_900445475.1,GCA_029027845.1__GCA_900445475.1,PASS,PASS,PASS,PASS
GCA_029027845.1,GCA_964017255.1,GCA_029027845.1__GCA_964017255.1,PASS,PASS,PASS,PASS
GCA_029027845.1,GCA_965139425.1,GCA_029027845.1__GCA_965139425.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029030725.1,GCA_039539845.1,GCA_029030725.1__GCA_039539845.1,PASS,PASS,PASS,PASS
GCA_029168315.1,GCA_042647705.1,GCA_029168315.1__GCA_042647705.1,PASS,PASS,PASS,PASS
GCA_029223485.1,GCA_039539465.1,GCA_029223485.1__GCA_039539465.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029223525.1,GCA_039529795.1,GCA_029223525.1__GCA_039529795.1,PASS,PASS,PASS,PASS
GCA_029227755.1,GCA_029227785.1,GCA_029227755.1__GCA_029227785.1,PASS,PASS,PASS,PASS
GCA_029277305.1,GCA_030404055.1,GCA_029277305.1__GCA_030404055.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_029277305.1,GCA_030815225.1,GCA_029277305.1__GCA_030815225.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_029277425.1,GCA_039544815.1,GCA_029277425.1__GCA_039544815.1,PASS,PASS,PASS,PASS
GCA_029278565.1,GCA_042663445.1,GCA_029278565.1__GCA_042663445.1,PASS,PASS,PASS,PASS
GCA_029338275.1,GCA_042661965.1,GCA_029338275.1__GCA_042661965.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_029338275.1,GCA_042663425.1,GCA_029338275.1__GCA_042663425.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_029338355.1,GCA_042663465.1,GCA_029338355.1__GCA_042663465.1,PASS,PASS,PASS,PASS
GCA_029338355.1,GCA_042663805.1,GCA_029338355.1__GCA_042663805.1,PASS,PASS,PASS,PASS
GCA_029338395.1,GCA_042662985.1,GCA_029338395.1__GCA_042662985.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_029338555.1,GCA_042663245.1,GCA_029338555.1__GCA_042663245.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029338575.1,GCA_042663765.1,GCA_029338575.1__GCA_042663765.1,PASS,PASS,PASS,PASS
GCA_029338575.1,GCA_042664745.1,GCA_029338575.1__GCA_042664745.1,PASS,PASS,PASS,PASS
GCA_029383185.1,GCA_030408755.1,GCA_029383185.1__GCA_030408755.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029383185.1,GCA_031458315.1,GCA_029383185.1__GCA_031458315.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029383185.1,GCA_039527225.1,GCA_029383185.1__GCA_039527225.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029478115.1,GCA_042433435.1,GCA_029478115.1__GCA_042433435.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029532055.1,GCA_042658965.1,GCA_029532055.1__GCA_042658965.1,PASS,PASS,PASS,PASS
GCA_029532085.1,GCA_965138605.1,GCA_029532085.1__GCA_965138605.1,PASS,PASS,PASS,PASS
GCA_029536995.2,GCA_031316695.1,GCA_029536995.2__GCA_031316695.1,PASS,PASS,PASS,PASS
GCA_029536995.2,GCA_900445485.1,GCA_029536995.2__GCA_900445485.1,PASS,PASS,PASS,PASS
GCA_029537415.2,GCA_031316525.1,GCA_029537415.2__GCA_031316525.1,PASS,PASS,PASS,PASS
GCA_029537415.2,GCA_032681245.1,GCA_029537415.2__GCA_032681245.1,PASS,PASS,PASS,PASS
GCA_029537415.2,GCA_037414465.1,GCA_029537415.2__GCA_037414465.1,PASS,PASS,PASS,PASS
GCA_029537415.2,GCA_037914925.1,GCA_029537415.2__GCA_037914925.1,PASS,PASS,PASS,PASS
GCA_029537415.2,GCA_900445475.1,GCA_029537415.2__GCA_900445475.1,PASS,PASS,PASS,PASS
GCA_029537415.2,GCA_964017255.1,GCA_029537415.2__GCA_964017255.1,PASS,PASS,PASS,PASS
GCA_029537415.2,GCA_965139425.1,GCA_029537415.2__GCA_965139425.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029588855.1,GCA_042679365.1,GCA_029588855.1__GCA_042679365.1,PASS,PASS,PASS,PASS
GCA_029589195.1,GCA_030163795.1,GCA_029589195.1__GCA_030163795.1,PASS,PASS,PASS,PASS
GCA_029589195.1,GCA_042643225.1,GCA_029589195.1__GCA_042643225.1,PASS,PASS,PASS,PASS
GCA_029624095.1,GCA_034661195.1,GCA_029624095.1__GCA_034661195.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029625295.1,GCA_042427465.1,GCA_029625295.1__GCA_042427465.1,PASS,PASS,PASS,PASS
GCA_029625315.1,GCA_039539765.1,GCA_029625315.1__GCA_039539765.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_029625435.1,GCA_042657785.1,GCA_029625435.1__GCA_042657785.1,PASS,PASS,PASS,PASS
GCA_029632765.1,GCA_030811505.1,GCA_029632765.1__GCA_030811505.1,PASS,PASS,PASS,PASS
GCA_029635795.1,GCA_051783805.1,GCA_029635795.1__GCA_051783805.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029714185.1,GCA_042686425.1,GCA_029714185.1__GCA_042686425.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029761755.1,GCA_054054085.1,GCA_029761755.1__GCA_054054085.1,PASS,PASS,PASS,PASS
GCA_029773665.1,GCA_029773685.1,GCA_029773665.1__GCA_029773685.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_029773665.1,GCA_900636745.1,GCA_029773665.1__GCA_900636745.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_029773665.1,GCA_965135905.1,GCA_029773665.1__GCA_965135905.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_029773685.1,GCA_900636745.1,GCA_029773685.1__GCA_900636745.1,PASS,PASS,PASS,PASS
GCA_029773685.1,GCA_965135905.1,GCA_029773685.1__GCA_965135905.1,PASS,PASS,PASS,PASS
GCA_029814175.1,GCA_042663645.1,GCA_029814175.1__GCA_042663645.1,PASS,PASS,PASS,PASS
GCA_029814175.1,GCA_042663865.1,GCA_029814175.1__GCA_042663865.1,PASS,PASS,PASS,PASS
GCA_029814255.1,GCA_053761165.1,GCA_029814255.1__GCA_053761165.1,PASS,PASS,PASS,PASS
GCA_029823215.1,GCA_053758445.1,GCA_029823215.1__GCA_053758445.1,PASS,PASS,PASS,PASS
GCA_029823215.1,GCA_053759705.1,GCA_029823215.1__GCA_053759705.1,PASS,PASS,PASS,PASS
GCA_029823215.1,GCA_053759745.1,GCA_029823215.1__GCA_053759745.1,PASS,PASS,PASS,PASS
GCA_029823215.1,GCA_900461615.1,GCA_029823215.1__GCA_900461615.1,PASS,PASS,PASS,PASS
GCA_029823225.1,GCA_053471145.1,GCA_029823225.1__GCA_053471145.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029823335.1,GCA_053758745.1,GCA_029823335.1__GCA_053758745.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029823355.1,GCA_053758765.1,GCA_029823355.1__GCA_053758765.1,PASS,PASS,PASS,PASS
GCA_029823395.1,GCA_054053745.1,GCA_029823395.1__GCA_054053745.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029823535.1,GCA_042679265.1,GCA_029823535.1__GCA_042679265.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029823545.1,GCA_053470885.1,GCA_029823545.1__GCA_053470885.1,PASS,PASS,PASS,PASS
GCA_029823545.1,GCA_053470905.1,GCA_029823545.1__GCA_053470905.1,PASS,PASS,PASS,PASS
GCA_029823545.1,GCA_965136025.1,GCA_029823545.1__GCA_965136025.1,PASS,PASS,PASS,PASS
GCA_029823575.1,GCA_040050875.1,GCA_029823575.1__GCA_040050875.1,PASS,PASS,PASS,PASS
GCA_029823575.1,GCA_053471245.1,GCA_029823575.1__GCA_053471245.1,PASS,PASS,PASS,PASS
GCA_029823575.1,GCA_900452355.1,GCA_029823575.1__GCA_900452355.1,PASS,PASS,PASS,PASS
GCA_029823585.1,GCA_053471205.1,GCA_029823585.1__GCA_053471205.1,PASS,PASS,PASS,PASS
GCA_029846315.1,GCA_030010415.1,GCA_029846315.1__GCA_030010415.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029846315.1,GCA_042653725.1,GCA_029846315.1__GCA_042653725.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029846315.1,GCA_042867805.1,GCA_029846315.1__GCA_042867805.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029846675.1,GCA_039540175.1,GCA_029846675.1__GCA_039540175.1,PASS,PASS,PASS,PASS
GCA_029846675.1,GCA_043660895.1,GCA_029846675.1__GCA_043660895.1,PASS,PASS,PASS,PASS
GCA_029852165.1,GCA_042926695.1,GCA_029852165.1__GCA_042926695.1,PASS,PASS,PASS,PASS
GCA_029857595.2,GCA_030501475.1,GCA_029857595.2__GCA_030501475.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029857595.2,GCA_034478925.1,GCA_029857595.2__GCA_034478925.1,PASS,PASS,PASS,PASS
GCA_029857595.2,GCA_053538495.1,GCA_029857595.2__GCA_053538495.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029857595.2,GCA_900637645.1,GCA_029857595.2__GCA_900637645.1,PASS,PASS,PASS,PASS
GCA_029872915.1,GCA_054781735.1,GCA_029872915.1__GCA_054781735.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_029891955.1,GCA_029892045.1,GCA_029891955.1__GCA_029892045.1,PASS,PASS,PASS,PASS
GCA_029961145.1,GCA_056431245.1,GCA_029961145.1__GCA_056431245.1,PASS,PASS,PASS,PASS
GCA_030010415.1,GCA_042653725.1,GCA_030010415.1__GCA_042653725.1,PASS,PASS,PASS,PASS
GCA_030010415.1,GCA_042867805.1,GCA_030010415.1__GCA_042867805.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030010515.1,GCA_042867745.1,GCA_030010515.1__GCA_042867745.1,PASS,PASS,PASS,PASS
GCA_030056595.1,GCA_030056665.1,GCA_030056595.1__GCA_030056665.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030056595.1,GCA_042682665.1,GCA_030056595.1__GCA_042682665.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030056665.1,GCA_042682665.1,GCA_030056665.1__GCA_042682665.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030064585.1,GCA_035326845.1,GCA_030064585.1__GCA_035326845.1,PASS,PASS,PASS,PASS
GCA_030067815.1,GCA_042658975.1,GCA_030067815.1__GCA_042658975.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030127105.1,GCA_042662845.1,GCA_030127105.1__GCA_042662845.1,FAIL_THRESHOLD,PASS,PASS,FAIL_THRESHOLD
GCA_030127125.1,GCA_042662965.1,GCA_030127125.1__GCA_042662965.1,FAIL_THRESHOLD,PASS,PASS,FAIL_THRESHOLD
GCA_030127145.1,GCA_042661885.1,GCA_030127145.1__GCA_042661885.1,PASS,PASS,PASS,PASS
GCA_030127145.1,GCA_042662105.1,GCA_030127145.1__GCA_042662105.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_030127165.1,GCA_042663365.1,GCA_030127165.1__GCA_042663365.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030136085.1,GCA_900101745.1,GCA_030136085.1__GCA_900101745.1,PASS,PASS,PASS,PASS
GCA_030159715.1,GCA_900106635.1,GCA_030159715.1__GCA_900106635.1,PASS,PASS,PASS,PASS
GCA_030159795.1,GCA_042661685.1,GCA_030159795.1__GCA_042661685.1,PASS,PASS,PASS,PASS
GCA_030159835.1,GCA_042431125.1,GCA_030159835.1__GCA_042431125.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030159895.1,GCA_042430325.1,GCA_030159895.1__GCA_042430325.1,PASS,PASS,PASS,PASS
GCA_030159935.1,GCA_041429795.1,GCA_030159935.1__GCA_041429795.1,PASS,PASS,PASS,PASS
GCA_030159935.1,GCA_042430305.1,GCA_030159935.1__GCA_042430305.1,PASS,PASS,PASS,PASS
GCA_030159975.1,GCA_042661485.1,GCA_030159975.1__GCA_042661485.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030160055.1,GCA_049532905.1,GCA_030160055.1__GCA_049532905.1,PASS,PASS,PASS,PASS
GCA_030160075.1,GCA_044904525.1,GCA_030160075.1__GCA_044904525.1,PASS,PASS,PASS,PASS
GCA_030160095.1,GCA_042431725.1,GCA_030160095.1__GCA_042431725.1,PASS,PASS,PASS,PASS
GCA_030160115.1,GCA_042431865.1,GCA_030160115.1__GCA_042431865.1,PASS,PASS,PASS,PASS
GCA_030160475.1,GCA_042430205.1,GCA_030160475.1__GCA_042430205.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030160475.1,GCA_054779935.1,GCA_030160475.1__GCA_054779935.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030160475.1,GCA_900101915.1,GCA_030160475.1__GCA_900101915.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030160475.1,GCA_904846375.1,GCA_030160475.1__GCA_904846375.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030160515.1,GCA_052907105.1,GCA_030160515.1__GCA_052907105.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030160515.1,GCA_965136905.1,GCA_030160515.1__GCA_965136905.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030160595.1,GCA_034554815.1,GCA_030160595.1__GCA_034554815.1,PASS,PASS,PASS,PASS
GCA_030160955.1,GCA_030814915.1,GCA_030160955.1__GCA_030814915.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030160955.1,GCA_042661565.1,GCA_030160955.1__GCA_042661565.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030161015.1,GCA_042661585.1,GCA_030161015.1__GCA_042661585.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030161815.1,GCA_039522325.1,GCA_030161815.1__GCA_039522325.1,PASS,PASS,PASS,PASS
GCA_030163795.1,GCA_042643225.1,GCA_030163795.1__GCA_042643225.1,PASS,PASS,PASS,PASS
GCA_030168895.1,GCA_035117575.1,GCA_030168895.1__GCA_035117575.1,PASS,PASS,PASS,PASS
GCA_030168895.1,GCA_042432025.1,GCA_030168895.1__GCA_042432025.1,PASS,PASS,PASS,PASS
GCA_030268005.1,GCA_039533905.1,GCA_030268005.1__GCA_039533905.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_030286065.1,GCA_900445175.1,GCA_030286065.1__GCA_900445175.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_030295935.1,GCA_039544125.1,GCA_030295935.1__GCA_039544125.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030295935.1,GCA_042650065.1,GCA_030295935.1__GCA_042650065.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030295955.1,GCA_900111755.1,GCA_030295955.1__GCA_900111755.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030296555.1,GCA_042655325.1,GCA_030296555.1__GCA_042655325.1,PASS,PASS,PASS,PASS
GCA_030296675.1,GCA_039545075.1,GCA_030296675.1__GCA_039545075.1,PASS,PASS,PASS,PASS
GCA_030296755.1,GCA_039522305.1,GCA_030296755.1__GCA_039522305.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030345335.1,GCA_042665115.1,GCA_030345335.1__GCA_042665115.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030362795.1,GCA_041929925.1,GCA_030362795.1__GCA_041929925.1,PASS,PASS,PASS,PASS
GCA_030362795.1,GCA_042678965.1,GCA_030362795.1__GCA_042678965.1,PASS,PASS,PASS,PASS
GCA_030398735.1,GCA_900460535.1,GCA_030398735.1__GCA_900460535.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030398735.1,GCA_965139125.1,GCA_030398735.1__GCA_965139125.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030404055.1,GCA_030815225.1,GCA_030404055.1__GCA_030815225.1,PASS,PASS,PASS,PASS
GCA_030405835.1,GCA_033441515.1,GCA_030405835.1__GCA_033441515.1,PASS,PASS,PASS,PASS
GCA_030406665.1,GCA_031451735.1,GCA_030406665.1__GCA_031451735.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030406665.1,GCA_042685485.1,GCA_030406665.1__GCA_042685485.1,PASS,PASS,PASS,PASS
GCA_030406665.1,GCA_055386945.1,GCA_030406665.1__GCA_055386945.1,PASS,PASS,PASS,PASS
GCA_030408355.1,GCA_030408375.1,GCA_030408355.1__GCA_030408375.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_030408355.1,GCA_900156035.1,GCA_030408355.1__GCA_900156035.1,PASS,PASS,PASS,PASS
GCA_030408375.1,GCA_900156035.1,GCA_030408375.1__GCA_900156035.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_030408395.1,GCA_042652245.1,GCA_030408395.1__GCA_042652245.1,PASS,PASS,PASS,PASS
GCA_030408395.1,GCA_050768815.1,GCA_030408395.1__GCA_050768815.1,PASS,PASS,PASS,PASS
GCA_030408415.1,GCA_900156665.1,GCA_030408415.1__GCA_900156665.1,PASS,PASS,PASS,PASS
GCA_030408455.1,GCA_054783475.1,GCA_030408455.1__GCA_054783475.1,PASS,PASS,PASS,PASS
GCA_030408555.1,GCA_039526545.1,GCA_030408555.1__GCA_039526545.1,PASS,PASS,PASS,PASS
GCA_030408635.1,GCA_900105505.1,GCA_030408635.1__GCA_900105505.1,PASS,PASS,PASS,PASS
GCA_030408655.1,GCA_900111265.1,GCA_030408655.1__GCA_900111265.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030408655.1,GCA_900187295.1,GCA_030408655.1__GCA_900187295.1,PASS,PASS,PASS,PASS
GCA_030408675.1,GCA_039526985.1,GCA_030408675.1__GCA_039526985.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030408695.1,GCA_902809765.1,GCA_030408695.1__GCA_902809765.1,PASS,PASS,PASS,PASS
GCA_030408755.1,GCA_031458315.1,GCA_030408755.1__GCA_031458315.1,PASS,PASS,PASS,PASS
GCA_030408755.1,GCA_039527225.1,GCA_030408755.1__GCA_039527225.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030408775.1,GCA_900176865.1,GCA_030408775.1__GCA_900176865.1,PASS,PASS,PASS,PASS
GCA_030408795.1,GCA_042649665.1,GCA_030408795.1__GCA_042649665.1,PASS,PASS,PASS,PASS
GCA_030408855.1,GCA_039527525.1,GCA_030408855.1__GCA_039527525.1,PASS,PASS,PASS,PASS
GCA_030409295.1,GCA_034479615.1,GCA_030409295.1__GCA_034479615.1,PASS,PASS,PASS,PASS
GCA_030409335.1,GCA_042666075.1,GCA_030409335.1__GCA_042666075.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_030409475.1,GCA_042433305.1,GCA_030409475.1__GCA_042433305.1,PASS,PASS,PASS,PASS
GCA_030409495.1,GCA_042650345.1,GCA_030409495.1__GCA_042650345.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030409505.1,GCA_042650205.1,GCA_030409505.1__GCA_042650205.1,PASS,PASS,PASS,PASS
GCA_030409575.1,GCA_042430445.1,GCA_030409575.1__GCA_042430445.1,PASS,PASS,PASS,PASS
GCA_030409595.1,GCA_042430065.1,GCA_030409595.1__GCA_042430065.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030409605.1,GCA_042651165.1,GCA_030409605.1__GCA_042651165.1,PASS,PASS,PASS,PASS
GCA_030409635.1,GCA_042430505.1,GCA_030409635.1__GCA_042430505.1,PASS,PASS,PASS,PASS
GCA_030409655.1,GCA_038024065.1,GCA_030409655.1__GCA_038024065.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030409655.1,GCA_041876085.1,GCA_030409655.1__GCA_041876085.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030409715.1,GCA_042648945.1,GCA_030409715.1__GCA_042648945.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030409725.1,GCA_041379045.1,GCA_030409725.1__GCA_041379045.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030409755.1,GCA_042430565.1,GCA_030409755.1__GCA_042430565.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030409795.1,GCA_042427675.1,GCA_030409795.1__GCA_042427675.1,PASS,PASS,PASS,PASS
GCA_030409805.1,GCA_042427745.1,GCA_030409805.1__GCA_042427745.1,PASS,PASS,PASS,PASS
GCA_030409845.1,GCA_042427685.1,GCA_030409845.1__GCA_042427685.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030409875.1,GCA_042649085.1,GCA_030409875.1__GCA_042649085.1,PASS,PASS,PASS,PASS
GCA_030409905.1,GCA_042430145.1,GCA_030409905.1__GCA_042430145.1,PASS,PASS,PASS,PASS
GCA_030409945.1,GCA_900233005.1,GCA_030409945.1__GCA_900233005.1,FAIL_INITIAL,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_030409975.1,GCA_042430465.1,GCA_030409975.1__GCA_042430465.1,FAIL_INITIAL,PASS,PASS,FAIL_THRESHOLD
GCA_030409995.1,GCA_042430545.1,GCA_030409995.1__GCA_042430545.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030410075.1,GCA_042430625.1,GCA_030410075.1__GCA_042430625.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_030410075.1,GCA_042661125.1,GCA_030410075.1__GCA_042661125.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_030410095.1,GCA_042430175.1,GCA_030410095.1__GCA_042430175.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_030410095.1,GCA_042661105.1,GCA_030410095.1__GCA_042661105.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_030410095.1,GCA_042685885.1,GCA_030410095.1__GCA_042685885.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_030412785.1,GCA_904848645.1,GCA_030412785.1__GCA_904848645.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030418415.1,GCA_031625015.1,GCA_030418415.1__GCA_031625015.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030418415.1,GCA_039524515.1,GCA_030418415.1__GCA_039524515.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030418415.1,GCA_039527775.1,GCA_030418415.1__GCA_039527775.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030418415.1,GCA_039534025.1,GCA_030418415.1__GCA_039534025.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030418415.1,GCA_042648265.1,GCA_030418415.1__GCA_042648265.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030437945.2,GCA_040790725.1,GCA_030437945.2__GCA_040790725.1,PASS,PASS,PASS,PASS
GCA_030437945.2,GCA_050433365.1,GCA_030437945.2__GCA_050433365.1,PASS,PASS,PASS,PASS
GCA_030440595.1,GCA_900176155.1,GCA_030440595.1__GCA_900176155.1,PASS,PASS,PASS,PASS
GCA_030501475.1,GCA_034478925.1,GCA_030501475.1__GCA_034478925.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030501475.1,GCA_053538495.1,GCA_030501475.1__GCA_053538495.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030501475.1,GCA_900637645.1,GCA_030501475.1__GCA_900637645.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030503435.1,GCA_042656925.1,GCA_030503435.1__GCA_042656925.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030505015.1,GCA_042650235.1,GCA_030505015.1__GCA_042650235.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030518155.1,GCA_033898585.1,GCA_030518155.1__GCA_033898585.1,PASS,PASS,PASS,PASS
GCA_030518795.1,GCA_052907465.1,GCA_030518795.1__GCA_052907465.1,PASS,PASS,PASS,PASS
GCA_030540765.1,GCA_039539385.1,GCA_030540765.1__GCA_039539385.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030540825.1,GCA_036595805.1,GCA_030540825.1__GCA_036595805.1,PASS,PASS,PASS,PASS
GCA_030540875.1,GCA_039539365.1,GCA_030540875.1__GCA_039539365.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030551335.2,GCA_055597945.1,GCA_030551335.2__GCA_055597945.1,PASS,PASS,PASS,PASS
GCA_030551875.1,GCA_040545845.1,GCA_030551875.1__GCA_040545845.1,PASS,PASS,PASS,PASS
GCA_030551875.1,GCA_042651305.1,GCA_030551875.1__GCA_042651305.1,PASS,PASS,PASS,PASS
GCA_030553305.1,GCA_042662245.1,GCA_030553305.1__GCA_042662245.1,PASS,PASS,PASS,PASS
GCA_030644225.1,GCA_039521605.1,GCA_030644225.1__GCA_039521605.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030704205.1,GCA_042430485.1,GCA_030704205.1__GCA_042430485.1,PASS,PASS,PASS,PASS
GCA_030704205.1,GCA_042433425.1,GCA_030704205.1__GCA_042433425.1,PASS,PASS,PASS,PASS
GCA_030717845.1,GCA_055389275.1,GCA_030717845.1__GCA_055389275.1,PASS,PASS,PASS,PASS
GCA_030770395.1,GCA_033100255.1,GCA_030770395.1__GCA_033100255.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030803735.1,GCA_900116555.1,GCA_030803735.1__GCA_900116555.1,PASS,PASS,PASS,PASS
GCA_030803925.1,GCA_048984885.1,GCA_030803925.1__GCA_048984885.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030803925.1,GCA_900142255.1,GCA_030803925.1__GCA_900142255.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030811215.1,GCA_900067705.2,GCA_030811215.1__GCA_900067705.2,PASS,PASS,PASS,PASS
GCA_030811375.1,GCA_039524195.1,GCA_030811375.1__GCA_039524195.1,PASS,PASS,PASS,PASS
GCA_030811455.1,GCA_042665775.1,GCA_030811455.1__GCA_042665775.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_030811455.1,GCA_042677625.1,GCA_030811455.1__GCA_042677625.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030811475.1,GCA_039531325.1,GCA_030811475.1__GCA_039531325.1,PASS,PASS,PASS,PASS
GCA_030811555.1,GCA_054654375.1,GCA_030811555.1__GCA_054654375.1,PASS,PASS,PASS,PASS
GCA_030812925.1,GCA_046358965.1,GCA_030812925.1__GCA_046358965.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030812975.1,GCA_042649545.1,GCA_030812975.1__GCA_042649545.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030812995.1,GCA_042651685.1,GCA_030812995.1__GCA_042651685.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030813115.1,GCA_039522425.1,GCA_030813115.1__GCA_039522425.1,FAIL_INITIAL,PASS,PASS,PASS
